Y0tc,Y1tc,Y2tc,Y0,Y1,Y2,Y0p,Y1p,Y2p,Y0i,Y1i,Y2i,Y0z,Y1z,Y2z,X0te,X1te,X2te,X0,X1,X2,RPS,household,village,age_0t1g2000,age_0t1b2000,age_1t5g2000,age_1t5b2000,age_5t9g2000,age_5t9b2000,age_9t14g2000,age_9t14b2000,age_14t18g2000,age_14t18b2000,age_18t30g2000,age_18t30b2000,age_30t60g2000,age_30t60b2000,age_60g2000,age_60b2000,age_0t1g2001,age_0t1b2001,age_1t5g2001,age_1t5b2001,age_5t9g2001,age_5t9b2001,age_9t14g2001,age_9t14b2001,age_14t18g2001,age_14t18b2001,age_18t30g2001,age_18t30b2001,age_30t60g2001,age_30t60b2001,age_60g2001,age_60b2001,age_0t1g2002,age_0t1b2002,age_1t5g2002,age_1t5b2002,age_5t9g2002,age_5t9b2002,age_9t14g2002,age_9t14b2002,age_14t18g2002,age_14t18b2002,age_18t30g2002,age_18t30b2002,age_30t60g2002,age_30t60b2002,age_60g2002,age_60b2002
9.251947,9.14394,8.991895,7.642509,7.534502,7.382457,3.995317,3.952212,3.974568,2.913841,2.681956,2.977926,1.652253,1.956113,1.703057,10.08994,9.855308,9.75446,8.480506,8.24587,8.145022,1,63,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0
8.588688,8.961789,9.394266,7.490076,7.863177,8.295654,3.746924,4.347126,4.698362,3.072693,3.192814,3.484838,1.34527,2.402695,2.817511,8.824695,8.830769,9.455397,7.726082,7.732156,8.356784,1,64,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
8.1986,9.904142,9.629887,6.589161,7.706917,7.432662,3.215319,4.193397,3.882686,1.972421,2.967994,2.712547,1.279786,2.145141,1.982222,8.686263,9.84365,10.01257,7.076825,7.646425,7.815349,1,65,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,3,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,3,0,0,1,1
9.340292,8.996055,8.258585,7.953997,7.897443,7.565438,4.222323,4.218051,4.020539,3.416003,3.041468,2.895421,1.62429,2.273105,2.144984,9.596457,8.905336,9.235634,8.210162,7.806725,8.542487,1,66,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9.74111,10.03168,9.611101,7.438525,7.63379,7.308516,3.755595,3.89871,3.622116,3.11218,2.662072,2.754742,.6208614,1.958006,1.267245,9.651231,10.19119,10.32523,7.348645,7.793296,8.022645,1,67,1,0,0,0,0,0,2,2,1,1,1,0,1,1,1,0,0,0,1,0,0,0,2,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,2,2,0,0,1,2,1,1,0,0
7.622713,7.986838,7.763934,7.622713,7.986838,7.763933,3.8428,4.555657,4.364259,3.165359,3.285033,3.482726,1.625537,2.475293,2.261016,8.341008,8.899015,8.744411,8.341008,8.899015,8.744411,1,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.770595,9.448148,8.732174,7.3843,8.061853,7.345879,3.814123,4.463023,3.930594,3.053354,3.217995,2.970325,1.323506,2.50122,1.536201,9.428392,9.602602,9.614058,8.042098,8.216308,8.227763,1,69,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0
9.532392,10.11142,9.682954,7.335167,7.914196,7.380368,3.711776,4.305587,3.852494,2.857142,3.121335,2.959348,1.522412,2.434533,1.655224,9.941601,10.05166,10.18376,7.744376,7.854434,7.881172,1,70,1,0,0,0,0,1,1,1,0,0,1,2,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,2,2,1,0,0,1,0,1,0,0,0,1,1,0,1,0,2,2,1,0,0,1
9.554652,9.861018,9.017792,7.156756,7.463123,6.619897,3.44108,3.843402,2.949815,2.875907,2.705509,2.307392,.4414556,2.013544,.0572965,9.76998,10.22688,9.099542,7.372085,7.828989,6.701646,0,71,3,0,0,0,1,2,0,1,1,2,0,2,0,1,1,0,0,0,0,0,1,2,0,1,0,2,1,2,0,1,1,0,0,0,1,0,1,2,0,1,0,0,1,3,0,1,1,0,0
8.675579,9.306794,9.258533,7.066142,7.515035,7.466773,3.162262,3.851046,3.707318,2.517561,2.693475,2.576379,.2883649,1.819701,1.937959,8.779975,9.381861,9.243873,7.170537,7.590101,7.452113,0,72,3,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,0,0
9.188186,9.210997,9.642636,7.242275,7.265087,7.696726,3.664343,3.56851,4.260343,2.891067,2.521549,3.002631,1.215118,1.773437,2.133193,9.640157,9.599508,9.808337,7.694247,7.653598,7.862427,1,73,1,0,0,1,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,2,1,1,0,0,0,1,1,0,0
8.785617,9.502066,9.023937,7.176179,7.422624,7.4145,3.389551,3.863121,3.646711,2.746543,2.814893,3.1171,.5179941,2.028044,.6334441,9.011375,9.692691,8.843254,7.401937,7.61325,7.233816,1,74,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0
9.685408,9.771531,9.763961,6.977358,7.979772,6.991372,3.266279,4.40214,3.374825,2.737066,3.208994,2.13095,-.0020311,2.48673,1.381967,9.732298,9.73394,9.568602,7.024248,7.942181,6.796013,1,75,1,0,0,0,1,0,1,1,2,0,1,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,1,0,2,1,0,0,3,1,4,2,1,0,1
9.149541,9.130066,9.438118,8.050929,8.031453,8.051824,4.420171,4.411169,4.343833,3.174939,3.171825,3.332504,2.311826,2.358059,2.511727,9.220083,8.959575,9.340106,8.121471,7.860962,7.953811,1,76,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
10.04084,10.06345,10.12695,7.555935,7.866228,7.929721,4.165055,4.279866,4.145222,3.012674,3.133693,2.964997,2.279744,2.428468,2.362433,9.976832,9.685127,9.663367,7.491926,7.487903,7.466143,1,77,2,1,0,0,2,1,0,0,2,1,1,0,2,1,1,0,0,0,0,0,1,0,1,1,1,0,2,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,2,0,1,1,1,0,0
8.816149,9.573367,9.681867,7.024389,7.781608,7.735957,3.24924,4.081996,4.047982,2.14756,2.817373,2.930227,1.425309,2.114291,2.267735,9.186057,9.651121,9.471349,7.394298,7.859362,7.525439,1,78,2,0,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,2,0,0,0,0,0,1,1,0,0,0,0
9.478424,8.895796,9.200137,7.281199,6.698571,7.002913,3.312217,3.063104,3.111157,2.611899,1.918607,1.932552,1.017038,1.23481,1.345936,9.737809,8.644943,8.958243,7.540585,6.447719,6.761018,1,79,2,1,0,0,0,0,2,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,2,1,0,0,2,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,2,1,1,0,0
8.305477,10.09808,9.737486,6.359567,8.152172,7.791576,2.405193,4.690633,4.111995,1.682672,3.588323,2.87412,.4116077,2.814564,2.219466,9.926763,9.897733,9.254305,7.980853,7.951823,7.308395,1,80,2,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0,1,1,1,0,0
8.724163,9.132162,9.026386,7.625551,7.745868,7.640092,3.655183,4.327425,4.102266,2.72699,3.201988,3.027529,1.706071,2.457794,2.309057,8.887442,9.306418,8.901603,7.78883,7.920124,7.515308,1,81,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
8.014349,8.86664,8.640477,7.321201,8.173493,7.94733,4.027244,4.521014,4.258563,3.204028,3.293963,3.10167,1.853831,2.564825,2.446196,8.775378,9.103636,8.769283,8.082231,8.410489,8.076137,1,82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9.157664,9.138301,9.247461,6.855079,6.835715,6.944876,3.180748,3.336698,3.199554,1.83368,1.936608,2.542777,1.226279,1.382292,.3234664,9.863321,9.560836,9.597349,7.560737,7.258251,7.294764,1,83,2,0,1,1,0,1,1,0,1,0,0,0,1,2,1,0,1,0,0,0,1,2,1,0,1,0,0,0,1,2,1,0,1,0,0,0,1,2,0,0,1,0,1,0,1,2,1,0,1
8.850902,9.484104,9.3027,7.464608,8.09781,7.916406,3.686193,4.628483,4.371469,2.891439,3.481031,3.228529,.9703352,2.705923,2.570107,8.732359,9.536954,9.035058,7.346064,8.15066,7.648764,1,84,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
9.220501,9.690131,9.147299,7.274591,7.744222,7.201388,3.451313,4.253289,3.57266,2.182151,3.025448,2.352743,1.639423,2.186527,1.720581,10.053,10.03975,9.158702,8.107093,8.093839,7.212792,1,85,2,0,0,1,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,2,0,0,0,0,0,1,1,0,0
8.512501,9.112637,9.034823,7.126206,7.726342,7.648529,3.15409,4.133506,3.94311,2.123982,2.951113,2.724495,1.388191,2.281683,2.125807,9.594341,8.981352,9.099382,8.208047,7.595057,7.713088,1,86,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
8.183211,9.440225,9.30056,7.084599,8.05393,7.914266,2.991337,4.599923,4.361171,1.666467,3.306837,3.189451,1.139872,2.701495,2.568691,8.653771,9.550662,8.971577,7.555159,8.164368,7.585282,1,87,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
9.344165,10.41432,9.58656,7.04158,8.111733,7.389335,3.725426,4.405991,3.977353,2.221543,3.202484,2.932161,1.770969,2.61887,2.153037,10.11319,10.24152,9.405445,7.810603,7.938933,7.20822,1,88,2,2,0,1,0,1,0,0,1,0,0,1,1,0,0,1,2,0,0,3,0,1,0,0,1,0,0,1,1,0,0,1,2,0,0,2,0,2,0,0,1,0,0,1,1,0,0,1,1
8.657775,9.318554,9.514071,6.866016,7.526794,7.722311,3.853773,3.906317,3.922374,2.793865,2.806537,2.836903,2.008483,1.934709,2.159876,9.319147,9.478657,9.283729,7.527388,7.686897,7.491969,1,89,2,0,0,0,1,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,1,0,0
9.690716,9.332371,9.458269,8.081278,7.540611,7.66651,4.562429,3.943256,3.801301,3.438122,2.651923,2.670162,2.470102,2.070468,2.05151,10.20142,9.223565,9.018277,8.591979,7.431806,7.226518,1,90,2,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2,0,0
7.091256,9.332851,8.909885,5.992644,8.234239,7.811273,2.481997,4.662534,4.039795,1.438512,3.535808,2.99166,.565407,2.801489,2.28419,8.189939,9.52746,8.67909,7.091327,8.428847,7.580478,1,91,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
9.422473,10.54883,9.094607,6.937566,8.150939,6.696712,3.325398,4.6188,3.288839,2.548503,3.493058,2.201843,1.168554,2.788911,1.353655,9.850984,10.2424,9.441099,7.366077,7.844505,7.043204,1,92,2,0,0,1,1,1,1,1,2,1,2,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,2,0,1,1,1,0,0,0,0,1,0,0,2,2,1,0,2,0,1,1,1,0,0
9.338647,9.198328,9.218212,7.259205,7.118886,7.138771,3.533476,3.568449,3.539884,2.374156,2.318436,2.445545,1.632176,1.618527,1.7419,9.672252,9.324782,9.178615,7.59281,7.245341,7.099173,1,93,2,0,0,1,1,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,2,0,0,0,1,1,0,0
8.946445,9.547096,9.558516,6.749221,7.349872,7.36129,2.975541,3.589355,3.78355,2.517848,2.454507,3.110723,-.421521,1.707849,1.263763,8.714913,9.305423,9.138371,6.517689,7.108198,6.941147,1,94,2,0,0,2,0,1,1,0,2,0,1,0,0,1,1,0,0,0,0,1,0,2,0,0,2,0,1,0,1,1,1,0,0,0,0,1,0,2,0,0,2,0,1,0,1,1,1,0,0
9.142133,9.088452,9.236396,7.532695,7.479015,7.626958,3.639585,3.844712,3.98322,2.607197,2.53465,2.735185,1.562723,1.981261,2.007256,9.64133,9.073028,8.919233,8.031892,7.46359,7.309796,1,95,2,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0
8.458921,9.3209,9.585148,6.513011,7.37499,7.282562,3.260914,3.963178,3.650566,2.069316,2.684944,2.884643,1.214408,2.107159,1.275551,9.719431,9.311723,9.551883,7.773521,7.365813,7.249298,1,96,2,0,0,0,0,0,2,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,1,1,1,1,0,0
8.358932,9.019983,9.22485,6.567173,7.228224,7.43309,3.16632,3.713138,3.793654,2.135407,2.603218,2.744025,1.36457,1.720971,1.86572,9.931118,9.290348,9.249273,8.139359,7.498589,7.457513,1,97,2,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,0,0
8.945331,9.514857,8.920105,7.153571,7.723098,6.974195,3.402632,3.927459,3.271187,2.647372,2.892007,2.175415,.7920534,2.044377,1.502495,9.935308,9.424627,8.720444,8.143548,7.632867,6.774533,1,98,2,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0
9.227163,9.410925,9.91484,7.147722,7.331483,7.717616,3.490737,3.732871,3.990572,2.736232,2.498942,2.83542,.8395728,1.773982,2.201103,10.33306,9.466953,9.502988,8.253614,7.387512,7.305763,1,99,2,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,2,1,1,0,0,1,0,0,0,0,2,1,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,0
9.136416,8.931185,8.937428,7.056975,6.985274,6.857987,3.369206,3.090464,3.176745,2.667804,1.927173,2.100921,.9900404,1.262164,1.393151,9.857141,9.242225,8.985227,7.7777,7.296314,6.905785,1,100,2,0,0,1,0,2,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,2,0,1,2,0,0,0,0,1,1,0,0
8.869577,8.99369,8.592921,7.770966,7.895078,7.494309,4.308726,4.465574,4.163488,3.079549,3.289094,3.212597,2.322151,2.455251,1.880327,9.603964,9.147403,8.886727,8.505352,8.04879,7.788115,1,101,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
9.710894,10.59801,9.678779,7.225987,8.1131,7.193872,3.710506,4.605854,3.577174,2.506623,3.472949,2.435505,.8167098,2.725653,1.744006,10.11703,10.65118,9.746605,7.632124,8.166272,7.261698,1,102,2,2,0,1,1,0,1,0,0,1,0,1,2,1,1,0,1,0,0,3,0,0,1,0,1,0,0,1,2,2,1,0,1,0,1,2,0,0,1,0,1,1,0,0,2,2,1,0,1
8.944003,9.5776,9.388338,7.557708,8.191306,7.7789,3.867249,4.434237,4.134381,2.994528,3.26237,3.007855,1.580006,2.413486,2.310372,9.470985,9.895062,9.783186,8.084691,8.508768,8.173748,1,103,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
9.175675,9.200923,9.233152,7.566237,7.591485,7.623714,3.950287,3.7333,3.841521,2.854484,2.635224,2.699729,2.14077,1.932711,2.071321,9.576455,9.253696,8.824531,7.967018,7.644259,7.215093,1,104,2,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
8.520787,9.662805,9.686149,6.729027,7.871046,7.89439,3.089774,4.253898,4.34462,1.944074,3.041908,3.285044,1.296106,2.186168,2.486863,9.141438,9.569615,9.900279,7.349679,7.777856,8.10852,1,105,2,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,1,0,0
9.136415,10.01109,8.948039,7.190505,8.065185,7.002129,3.556624,4.480201,3.276631,2.911916,3.342637,2.515898,.8295694,2.679264,.966815,10.7638,9.766584,8.954328,8.817887,7.820674,7.008417,1,106,2,0,0,1,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0
9.090933,8.680329,8.833282,7.011491,6.600888,6.753839,3.268316,2.973761,3.049335,2.747617,1.866316,2.424699,.1352774,1.16549,.5196251,8.935216,8.506577,8.562332,6.855774,6.427135,6.48289,1,107,2,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0
8.633311,9.55605,9.124078,7.023873,7.946612,7.51464,3.049006,4.3141,3.815967,2.603851,3.139302,2.683096,-.5210122,2.37402,1.974522,8.955347,9.31638,9.330491,7.34591,7.706942,7.721054,1,108,2,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0
9.473772,10.12341,9.768823,7.276547,7.820824,7.466237,3.489519,4.241574,4.024829,2.935205,2.920394,2.83594,.5502756,2.272064,2.149193,9.668061,10.27335,9.572909,7.470837,7.970766,7.270325,1,109,2,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1
9.955948,9.994917,10.03752,7.876507,7.915475,7.958083,4.311016,4.497144,4.323125,3.338541,3.352342,3.17178,2.234319,2.567738,2.472437,10.19803,9.666972,9.892415,8.118593,7.587531,7.812973,1,110,2,0,0,0,1,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,2,0,2,0,0,0,1,1,0,0,0,0,0,1,0,1,2,0,1,0,1,0,1,1,0,0
7.756384,9.18563,8.74687,6.657772,8.087018,7.648258,3.083381,4.405108,4.142732,1.783428,3.221122,2.955153,.1942075,2.450886,2.26864,7.832604,8.631707,8.563168,6.733992,7.533095,7.464555,1,111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
8.382022,9.081281,8.33361,7.28341,7.982668,7.234997,3.759462,4.374793,3.747808,2.587138,3.132932,2.630624,1.755039,2.40335,1.79755,9.00513,9.027256,8.599533,7.906518,7.928644,7.500921,1,112,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
8.677509,9.167348,7.692554,7.984362,8.068736,6.593942,4.431267,4.412885,2.86882,3.147604,3.320257,1.645362,2.082766,2.569974,.8111505,9.217257,9.490151,8.802489,8.52411,8.391539,7.703877,0,113,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
6.872809,9.672681,9.534042,4.675585,7.593239,7.336818,1.926633,3.793215,3.765166,.8373767,2.674759,2.443889,-.2051558,1.999865,1.886635,8.375005,9.558116,9.778075,6.177781,7.478674,7.58085,0,114,3,0,0,1,0,1,1,0,2,0,1,0,1,1,1,0,0,0,0,0,0,2,1,0,2,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,2,0,2,0,0,1,1,0,0
7.560462,9.315246,8.795354,6.867315,7.705808,7.003594,3.732908,4.240198,3.329066,2.538484,3.186637,2.209559,1.779195,2.41654,1.561124,8.373517,9.319367,8.819686,7.680369,7.709929,7.027926,0,115,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1
6.893336,8.794123,8.456484,5.794724,7.69551,7.070189,2.901709,4.167971,3.647381,1.833192,3.062851,2.847875,1.018578,2.332272,1.415959,9.142266,8.991373,8.365972,8.043653,7.892761,6.979678,0,116,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
7.250057,8.965506,8.740967,5.863762,7.356068,7.131529,2.175236,3.729646,3.282614,1.250817,2.573946,2.260063,-.5278214,1.88477,1.537732,8.152675,9.257663,9.082894,6.76638,7.648225,7.473456,0,117,3,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0
9.001821,8.875313,8.626005,7.903208,7.489018,7.239711,4.42674,3.827346,3.473149,3.332067,2.681277,2.772472,2.465225,2.018587,1.190106,9.754391,9.164655,9.146042,8.655778,7.778361,7.759748,0,118,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
8.824599,9.532622,9.705424,7.03284,7.740862,7.913665,3.424213,4.095179,4.183479,2.606797,2.999718,2.967892,.7180741,2.271978,2.412669,9.415898,9.369906,9.379139,7.624139,7.578147,7.58738,0,119,3,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,0
6.757277,9.2201,8.513917,5.370983,7.610663,6.722157,2.429673,4.253333,3.186405,1.340345,3.066783,1.950915,.4939722,2.209658,1.312922,8.271779,9.32452,9.027759,6.885485,7.715082,7.235999,0,120,3,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
8.518792,9.397261,9.298938,7.132498,7.45135,7.353028,3.257833,3.844719,3.931477,2.066924,2.800596,2.695159,1.422935,2.036736,1.983171,8.60566,9.713723,9.452701,7.219366,7.767813,7.506791,0,121,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,2,0,1
8.107919,8.212955,8.594411,7.414771,7.519807,7.901264,3.52909,3.885927,4.401977,2.900688,2.638791,3.247942,.8970314,1.914499,2.549335,9.158201,8.50701,8.982869,8.465054,7.813862,8.289721,0,122,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7.485559,9.004087,8.356348,6.386947,7.905476,7.257735,2.450576,4.258156,3.777671,1.331037,3.029891,2.600828,.6455415,2.454035,1.892417,8.443886,8.939021,9.278579,7.345273,7.840408,8.179967,0,123,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
8.875485,9.631402,8.980703,7.776873,8.245108,7.371265,4.38753,4.675373,3.720577,3.599102,3.428751,2.483221,2.184064,2.784209,1.767323,9.569328,9.838123,9.213416,8.470716,8.451829,7.603978,0,124,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0
8.854561,9.090726,9.739156,7.062801,7.298967,7.947396,3.505001,3.63581,4.262969,2.696643,2.463856,3.045232,.9914962,1.77289,2.466705,10.30128,9.476698,9.593507,8.509518,7.684938,7.801748,0,125,3,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1
8.356361,8.895128,9.622821,6.27692,6.815687,8.524209,2.404926,3.295421,4.767303,1.772418,2.097297,3.545937,-.0875999,1.440466,2.99312,8.610319,9.226521,9.1015,6.530878,7.14708,8.002887,0,126,3,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,2,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
9.156252,9.353899,8.041479,7.546814,7.744461,6.095569,4.199527,4.149012,2.570628,3.069514,2.937809,1.411803,2.366643,2.343756,.7878436,9.384653,8.940033,8.83755,7.775216,7.330595,6.89164,0,127,3,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0
